ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (Ibs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta:_wp_page_template,Meta:woobt_disable,Meta:woobt_discount,Meta:woobt_checked_all,Meta:woobt_separately,Meta:woobt_selection,Meta:woobt_custom_qty,Meta:woobt_sync_qty,Meta:woobt_limit_each_min_default,Meta:woobt_limit_each_min,Meta:woobt_limit_each_max,Meta:woobt_layout,Meta:woobt_position,Meta:woobt_atc_button,Meta:woobt_show_this_item,Meta:woobt_before_text,Meta:woobt_after_text,Meta:goldsmith_loop_product_slider_speed,Meta:goldsmith_showcase_type,Meta:goldsmith_showcase_bg_type,Meta:goldsmith_showcase_custom_bgcolor,Meta:goldsmith_showcase_custom_textcolor,Meta:goldsmith_badge_color,Meta:goldsmith_custom_badge,Meta:goldsmith_product_size_guide,Meta:goldsmith_countdown_text,Meta:goldsmith_product_video_type,Meta:goldsmith_product_video_source_type,Meta:goldsmith_product_popup_video,Meta:goldsmith_product_iframe_video,Meta:goldsmith_product_video_on_shop,Meta:goldsmith_tabs_title,Meta:goldsmith_tabs_content,Meta:goldsmith_product_header_type,Meta:goldsmith_product_header_bgcolor,Meta:goldsmith_product_header_menuitem_color,Meta:goldsmith_product_header_menuitem_hvrcolor,Meta:goldsmith_product_header_svgicon_color,Meta:goldsmith_product_header_counter_bgcolor,Meta:goldsmith_product_header_counter_color,Meta:goldsmith_product_sticky_header_bgcolor,Meta:goldsmith_product_sticky_header_menuitem_color,Meta:goldsmith_product_sticky_header_menuitem_hvrcolor,Meta:goldsmith_product_sticky_header_svgicon_color,Meta:goldsmith_product_sticky_header_counter_bgcolor,Meta:goldsmith_product_sticky_header_counter_color,Meta:goldsmith_product_progressbar_fake_ordered,Meta:_product_360_image_gallery,Meta:_tm_popup_hosted_video_url,Meta:_tm_popup_video_type,Meta:_tm_popup_video_source_type,Meta:_tm_youtube_video_id,Meta:_elementor_edit_mode,Meta:_elementor_template_type,Meta:_elementor_version,Meta:_elementor_edit_mode
,simple,JRO-P516254447,,5.52 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",766.9,920.28,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P516254447/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P516254447/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P516254447/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	14.45 x 9.85 x 6.05 MM,1,1,Certificate,IGI,1,1,Carat,5.52,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P516254447.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P969968177,,4.3 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",418.175,501.81,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P969968177/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P969968177/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P969968177/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.25 x 9.33 x 6.11 MM,1,1,Certificate,IGI,1,1,Carat,4.3,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P969968177.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P39016684,,2.95 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",286.9,344.28,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P39016684/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P39016684/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P39016684/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.74 x 8.54 x 4.53 MM,1,1,Certificate,IGI,1,1,Carat,2.95,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P39016684.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P180535939,,3.28 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",364.55,437.46,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P180535939/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P180535939/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P180535939/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.95 x 9.11 x 5.47 MM,1,1,Certificate,IGI,1,1,Carat,3.28,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P180535939.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P828114461,,3.22 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",402.625,483.15,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P828114461/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P828114461/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P828114461/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.49 x 8.75 x 5.75 MM,1,1,Certificate,IGI,1,1,Carat,3.22,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P828114461.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P120892558,,3.12 cts Untreated Cushion Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",390.125,468.15,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P120892558/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P120892558/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P120892558/3.jpg",,,,,,,,,0,,Shape,Cushion,1,1,Dimension,	11.25 x 9.75 x 4.85 MM,1,1,Certificate,IGI,1,1,Carat,3.12,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P120892558.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P95145553,,2.41 cts Untreated Cushion Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",267.85,321.42,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P95145553/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P95145553/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P95145553/3.jpg",,,,,,,,,0,,Shape,Cushion,1,1,Dimension,	8.20 x 7.14 x 5.20 MM,1,1,Certificate,IGI,1,1,Carat,2.41,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P95145553.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P75431053,,3.14 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",261.75,314.1,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P75431053/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P75431053/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P75431053/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	13.28 x 9.45 x 3.97 MM,1,1,Certificate,IGI,1,1,Carat,3.14,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P75431053.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P115947000,,2.12 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",235.625,282.75,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P115947000/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P115947000/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P115947000/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	9.83 x 7.05 x 5.01 MM,1,1,Certificate,IGI,1,1,Carat,2.12,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P115947000.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P536638491,,2.6 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",252.85,303.42,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P536638491/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P536638491/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P536638491/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.45 x 7.65 x 4.61 MM,1,1,Certificate,IGI,1,1,Carat,2.6,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P536638491.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P868996675,,2.62 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",218.4,262.08,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P868996675/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P868996675/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P868996675/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.25 x 8.45 x 4.09 MM,1,1,Certificate,IGI,1,1,Carat,2.62,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P868996675.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P66601018,,2.37 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",263.4,316.08,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P66601018/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P66601018/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P66601018/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.65 x 7.65 x 5.42 MM,1,1,Certificate,IGI,1,1,Carat,2.37,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P66601018.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P48624671,,3.5 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",389,466.8,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P48624671/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P48624671/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P48624671/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.55 x 7.59 x 5.46 MM,1,1,Certificate,IGI,1,1,Carat,3.5,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P48624671.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P781134366,,5.69 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",790.525,948.63,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P781134366/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P781134366/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P781134366/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	13.05 x 10.48 x 7.45 MM,1,1,Certificate,IGI,1,1,Carat,5.69,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P781134366.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P51981773,,2.25 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",218.8,262.56,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P51981773/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P51981773/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P51981773/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.40 x 7.69 x 4.52 MM,1,1,Certificate,IGI,1,1,Carat,2.25,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P51981773.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P36351760,,2.01 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",167.55,201.06,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P36351760/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P36351760/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P36351760/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.87 x 7.58 x 4.12 MM,1,1,Certificate,IGI,1,1,Carat,2.01,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P36351760.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P15282223,,5.28 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",660.2,792.24,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P15282223/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P15282223/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P15282223/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	12.74 x 10.65 x 5.84 MM,1,1,Certificate,IGI,1,1,Carat,5.28,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P15282223.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P337276193,,3 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",333.425,400.11,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P337276193/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P337276193/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P337276193/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.52 x 8.80 x 4.60 MM,1,1,Certificate,IGI,1,1,Carat,3,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P337276193.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P910407061,,2.26 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",188.375,226.05,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P910407061/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P910407061/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P910407061/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.88 x 7.15 x 4.89 MM,1,1,Certificate,IGI,1,1,Carat,2.26,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P910407061.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P2640680,,4.73 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",591.425,709.71,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P2640680/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P2640680/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P2640680/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	11.60 x 9.75 x 6.71 MM,1,1,Certificate,IGI,1,1,Carat,4.73,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P2640680.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
